"No.","Time","Source","Destination","Protocol","Length","Info"
"5945","83.486215764","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5946","83.501290465","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"5947","83.542187493","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5948","83.544447221","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5949","83.548974290","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5950","83.572938563","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"5951","83.573142607","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"5952","83.636302894","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5953","83.651304404","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5954","83.652880909","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5955","83.666966944","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5956","83.673971852","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"5957","83.759646890","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5958","83.761439101","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5959","83.842540849","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5960","83.845979623","10.43.2.60","224.0.0.251","MDNS","97","Standard query 0x0000 SRV Canon MF240._scanner._tcp.local, ""QU"" question TXT Canon MF240._scanner._tcp.local, ""QU"" question"
"5961","83.846025524","fe80::444:5fbb:bf56:cc6e","ff02::fb","MDNS","117","Standard query 0x0000 SRV Canon MF240._scanner._tcp.local, ""QU"" question TXT Canon MF240._scanner._tcp.local, ""QU"" question"
"5962","83.873387501","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5963","83.876971271","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5964","83.983849495","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5965","83.985043713","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5966","83.996239073","fe80::6c93:db80:a582:119a","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from f8:ca:b8:18:60:f5"
"5967","84.004242630","10.43.1.255","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1 "
"5968","84.014075752","10.43.7.88","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"5969","84.057190411","10.43.2.66","239.192.152.143","LSD","178",""
"5970","84.057345281","10.43.2.66","239.192.152.143","LSD","178",""
"5971","84.057439601","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"5972","84.057579685","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"5973","84.092297811","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5974","84.094473679","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5975","84.144628596","fe80::d51e:d236:1bec:bc73","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 0c:9d:92:58:df:07"
"5976","84.199364018","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5977","84.200523081","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5978","84.205420098","10.43.1.39","224.0.0.251","MDNS","106","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"5979","84.212611100","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"5980","84.212633723","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"5981","84.215579728","10.43.1.218","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"5982","84.245828503","Cisco_80:9a:8f","Cisco_80:9a:8f","LOOP","60","Reply"
"5983","84.310950197","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5984","84.312829691","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5985","84.368066723","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"5986","84.419664966","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5987","84.421421014","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5988","84.486069062","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5989","84.500157410","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"5990","84.527054105","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5991","84.528328148","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5992","84.539567836","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5993","84.633644041","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5994","84.638763969","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5995","84.641548985","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"5996","84.655443526","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"5997","84.674448935","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"5998","84.749891527","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"5999","84.751545146","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6000","84.835599931","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6001","84.847876551","10.43.2.60","224.0.0.251","MDNS","97","Standard query 0x0000 SRV Canon MF240._scanner._tcp.local, ""QM"" question TXT Canon MF240._scanner._tcp.local, ""QM"" question"
"6002","84.847952308","fe80::444:5fbb:bf56:cc6e","ff02::fb","MDNS","117","Standard query 0x0000 SRV Canon MF240._scanner._tcp.local, ""QM"" question TXT Canon MF240._scanner._tcp.local, ""QM"" question"
"6003","84.857226504","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6004","84.858292984","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6005","84.925053546","fe80::6c93:db80:a582:119a","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from f8:ca:b8:18:60:f5"
"6006","84.964276862","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6007","84.965802560","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6008","85.014971581","10.43.7.88","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"6009","85.037766602","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"6010","85.071439897","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6011","85.072584855","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6012","85.180315531","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6013","85.182090331","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6014","85.212992010","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff87:2f66","ICMPv6","86","Neighbor Solicitation for fe80::c9c0:e024:b687:2f66 from 54:e1:ad:54:ed:e8"
"6015","85.213025279","fe80::fd86:cd4a:16cf:3a3a","ff02::1:ff21:a0d4","ICMPv6","86","Neighbor Solicitation for fe80::242e:1139:7721:a0d4 from 54:e1:ad:54:ed:e8"
"6016","85.282633658","10.43.1.175","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6017","85.287532279","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6018","85.288959165","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6019","85.390704062","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"6020","85.396351901","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6021","85.398731022","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6022","85.486826795","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6023","85.500349187","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6024","85.504866723","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6025","85.506590051","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6026","85.526049846","10.43.2.211","224.0.0.251","MDNS","79","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question"
"6027","85.526163788","10.43.2.211","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"6028","85.526221757","10.43.2.211","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"6029","85.539576700","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6030","85.611400161","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6031","85.612485822","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6032","85.633837189","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6033","85.660326817","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6034","85.694415934","10.43.2.214","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6035","85.694932157","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0xa82b A wpad"
"6036","85.695001781","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0xa82b A wpad"
"6037","85.695581438","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0xce93 AAAA wpad"
"6038","85.695650467","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0xce93 AAAA wpad"
"6039","85.717249162","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6040","85.717954923","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6041","85.821230192","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6042","85.821586501","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6043","85.839822955","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6044","85.925348083","fe80::6c93:db80:a582:119a","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from f8:ca:b8:18:60:f5"
"6045","85.925794521","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6046","85.926394438","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6047","85.926997649","AsustekC_58:df:07","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.2.101"
"6048","86.016022621","10.43.7.88","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"6049","86.032089457","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6050","86.033304575","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6051","86.058199031","10.43.2.66","239.192.152.143","LSD","178",""
"6052","86.058219984","10.43.2.66","239.192.152.143","LSD","178",""
"6053","86.058386428","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"6054","86.058443424","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6055","86.105803153","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0xa82b A wpad"
"6056","86.105837560","fe80::954d:f7f1:8707:5987","ff02::1:3","LLMNR","84","Standard query 0xce93 AAAA wpad"
"6057","86.105886308","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0xce93 AAAA wpad"
"6058","86.105897114","10.43.2.214","224.0.0.252","LLMNR","64","Standard query 0xa82b A wpad"
"6059","86.142314328","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6060","86.144414472","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6061","86.251542264","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6062","86.254305883","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6063","86.262919426","10.43.1.39","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6064","86.263277729","fe80::d475:2df5:c84c:bd7c","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6065","86.264764114","10.43.1.39","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6066","86.264996908","10.43.1.39","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6067","86.265210842","fe80::d475:2df5:c84c:bd7c","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6068","86.266356630","fe80::d475:2df5:c84c:bd7c","ff02::1:3","LLMNR","84","Standard query 0xf41f A wpad"
"6069","86.282608750","10.43.1.175","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6070","86.359425902","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6071","86.360758054","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6072","86.415143542","LcfcHefe_30:96:4c","Broadcast","ARP","60","Who has 10.43.1.122? Tell 10.43.2.185"
"6073","86.443962845","10.43.2.214","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6074","86.466201242","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6075","86.467728692","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6076","86.486589243","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6077","86.502225088","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6078","86.529043636","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.1.84? Tell 10.43.3.38"
"6079","86.530595342","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.2.156? Tell 10.43.3.38"
"6080","86.530950608","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.7.93? Tell 10.43.3.38"
"6081","86.546123642","10.43.1.202","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6082","86.551271522","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6083","86.572241452","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6084","86.573148585","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6085","86.633802258","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6086","86.641338418","10.43.2.35","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6087","86.641887388","10.43.2.35","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6088","86.642247125","fe80::c08a:5048:766b:e2b2","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6089","86.642985001","fe80::c08a:5048:766b:e2b2","ff02::1:3","LLMNR","84","Standard query 0xdec7 A wpad"
"6090","86.643181160","10.43.2.35","224.0.0.252","LLMNR","64","Standard query 0xdec7 A wpad"
"6091","86.658124599","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6092","86.670267622","10.43.1.34","239.255.255.250","SSDP","315","NOTIFY * HTTP/1.1 "
"6093","86.677250488","fe80::d475:2df5:c84c:bd7c","ff02::1:3","LLMNR","84","Standard query 0xf41f A wpad"
"6094","86.680584113","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6095","86.681513755","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6096","86.789270586","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6097","86.790956840","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6098","86.845797152","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6099","86.901481594","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6100","86.903645917","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6101","86.919044395","10.43.1.27","172.217.166.214","TCP","66","[TCP Dup ACK 3890#1] 43658  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=0 TSval=3160645068 TSecr=872693746"
"6102","86.919170433","172.217.166.214","10.43.1.27","TCP","66","[TCP Dup ACK 3891#1] [TCP ACKed unseen segment] 443  >  43658 [ACK] Seq=1 Ack=2 Win=1002 Len=0 TSval=872738796 TSecr=3160463981"
"6103","87.009946659","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6104","87.011276141","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6105","87.015329538","10.43.1.39","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6106","87.016400457","10.43.7.88","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"6107","87.040899919","Cisco_80:9a:8f","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 0/43/78:da:6e:57:01:40  Cost = 4  Port = 0x800f"
"6108","87.044033894","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6109","87.053124073","10.43.7.96","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"6110","87.053953387","fe80::c08a:5048:766b:e2b2","ff02::1:3","LLMNR","84","Standard query 0xdec7 A wpad"
"6111","87.054093830","10.43.2.35","224.0.0.252","LLMNR","64","Standard query 0xdec7 A wpad"
"6112","87.060433348","10.43.2.66","239.192.152.143","LSD","178",""
"6113","87.060558436","10.43.2.66","239.192.152.143","LSD","178",""
"6114","87.060609879","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","57098  >  6771 Len=138"
"6115","87.060708782","fe80::c578:8270:d669:354f","ff15::efc0:988f","UDP","200","6771  >  6771 Len=138"
"6116","87.115116857","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6117","87.115756469","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6118","87.194960281","10.43.2.214","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6119","87.222177247","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6120","87.223680275","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6121","87.262864563","10.43.1.39","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6122","87.263503596","fe80::d475:2df5:c84c:bd7c","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6123","87.264843293","10.43.1.39","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6124","87.265202085","fe80::d475:2df5:c84c:bd7c","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6125","87.269374814","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.1.84? Tell 10.43.3.38"
"6126","87.269483663","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.2.156? Tell 10.43.3.38"
"6127","87.269688114","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.7.93? Tell 10.43.3.38"
"6128","87.283099972","10.43.1.175","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6129","87.329338557","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6130","87.330655106","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6131","87.391834336","10.43.2.35","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6132","87.435885674","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6133","87.436829023","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6134","87.488177896","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6135","87.499911066","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6136","87.541586677","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6137","87.543671264","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6138","87.546436690","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6139","87.546806339","10.43.1.202","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6140","87.633421128","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6141","87.641215218","10.43.2.35","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"6142","87.641305027","fe80::c08a:5048:766b:e2b2","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"6143","87.652720140","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6144","87.654054284","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6145","87.661376315","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6146","87.675022078","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6147","87.720512885","10.43.1.150","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"6148","87.760371499","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6149","87.761257946","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6150","87.766330349","10.43.1.39","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6151","87.856492135","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6152","87.865673319","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6153","87.866499152","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6154","87.971503626","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6155","87.973201342","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6156","88.079505814","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6157","88.081326729","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6158","88.100946864","10.43.2.141","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6159","88.143526507","10.43.2.35","10.43.7.255","NBNS","92","Name query NB WPAD<00>"
"6160","88.187391572","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6161","88.188812835","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6162","88.267207299","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.1.84? Tell 10.43.3.38"
"6163","88.267355908","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.2.156? Tell 10.43.3.38"
"6164","88.267511928","RealtekS_36:10:78","Broadcast","ARP","60","Who has 10.43.7.93? Tell 10.43.3.38"
"6165","88.283710629","10.43.1.175","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"6166","88.295340142","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6167","88.296923506","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6168","88.405325659","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6169","88.407448700","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6170","88.485988562","10.43.7.100","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6171","88.500581593","10.43.2.153","224.2.2.2","UDP","72","60298  >  8995 Len=30"
"6172","88.512736422","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6173","88.513996159","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6174","88.534718939","10.43.1.42","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6175","88.548825233","10.43.1.202","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6176","88.618456250","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6177","88.619270621","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6178","88.634626246","10.43.2.191","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6179","88.657105474","10.43.1.200","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6180","88.673788979","Dell_3b:7d:9d","Broadcast","ARP","60","Who has 10.43.0.1? Tell 10.43.1.62"
"6181","88.721314941","10.43.1.150","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"6182","88.726213681","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6183","88.727590846","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6184","88.831770018","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6185","88.832522877","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6186","88.849472121","10.43.1.52","10.43.7.255","UDP","305","54915  >  54915 Len=263"
"6187","88.878996205","fe80::54ba:1813:77f6:89d6","ff02::1:ff62:20d0","ICMPv6","86","Neighbor Solicitation for fe80::5dae:5e86:262:20d0 from 98:28:a6:1b:42:89"
"6188","88.941266755","10.43.1.148","10.43.7.255","UDP","60","2008  >  2008 Len=11"
"6189","88.943860630","10.43.1.148","10.43.7.255","UDP","60","2007  >  2007 Len=11"
"6190","88.967053741","10.43.1.27","172.217.167.227","TCP","66","[TCP Dup ACK 4023#1] 32906  >  443 [ACK] Seq=1 Ack=1 Win=277 Len=0 TSval=170410336 TSecr=2047044284"
"6191","88.967088358","10.43.1.27","151.101.10.208","TCP","66","[TCP Dup ACK 4022#1] 37238  >  443 [ACK] Seq=1 Ack=1 Win=2099 Len=0 TSval=3311036483 TSecr=1015376666"
"6192","88.967176796","172.217.167.227","10.43.1.27","TCP","66","[TCP Dup ACK 4025#1] [TCP ACKed unseen segment] 443  >  32906 [ACK] Seq=1 Ack=2 Win=956 Len=0 TSval=2047089334 TSecr=170274012"
"6193","88.967200496","151.101.10.208","10.43.1.27","TCP","66","[TCP Dup ACK 4024#1] [TCP ACKed unseen segment] 443  >  37238 [ACK] Seq=1 Ack=2 Win=1007 Len=0 TSval=1015421716 TSecr=3310495773"
"6194","89.006190789","10.43.1.255","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1 "
"6195","89.037988379","10.43.1.27","172.217.167.14","TLSv1.2","236","Application Data"
"6196","89.038100601","172.217.167.14","10.43.1.27","TCP","66","443  >  34826 [ACK] Seq=2094 Ack=6751 Win=332 Len=0 TSval=4268271705 TSecr=480613658"
"6197","89.038119697","10.43.1.27","172.217.167.14","TLSv1.2","105","Application Data"
"6198","89.038202181","10.43.1.27","172.217.167.14","TLSv1.2","1500","Application Data"
"6199","89.038281424","172.217.167.14","10.43.1.27","TCP","66","443  >  34826 [ACK] Seq=2094 Ack=6790 Win=332 Len=0 TSval=4268271705 TSecr=480613658"
